session_id,pages_visited,time_on_site,cart_value,abandoned
SID1831,13,41,1219.34,0
SID1832,41,155,3319.92,0
SID1833,39,594,4197.11,0
SID1834,15,360,2757.8,0
SID1835,29,312,774.19,0
SID1836,29,169,3643.3,0
SID1837,11,430,3005.25,0
SID1838,32,126,3658.94,1
SID1839,2,546,3851.04,0
SID1840,47,598,4877.3,0
SID1841,14,98,2872.08,1
SID1842,20,147,1714.79,0
SID1843,22,88,3245.84,1
SID1844,11,62,351.52,0
SID1845,27,347,4488.01,0
SID1846,3,79,605.71,1
SID1847,17,518,1645.94,0
SID1848,44,48,4080.57,0
SID1849,28,226,2990.59,0
SID1850,29,479,1974.24,1
SID1851,21,588,2372.44,0
SID1852,47,481,4274.19,0
SID1853,16,318,1706.62,0
SID1854,37,170,4349.55,0
SID1855,20,113,449.79,0
SID1856,6,420,3886.22,1
SID1857,19,244,4239.26,0
SID1858,5,555,917.27,0
SID1859,3,244,2157.43,1
SID1860,1,432,835.84,1
SID1861,38,157,3535.95,0
SID1862,15,506,2681.39,0
SID1863,34,433,3180.26,0
SID1864,35,58,990.47,0
SID1865,49,367,1066.61,0
SID1866,25,390,217.07,0
SID1867,24,598,1617.12,1
SID1868,12,421,2803.13,0
SID1869,18,247,4291.1,1
SID1870,15,231,3337.97,1
SID1871,44,46,2182.63,0
SID1872,16,351,4766.07,0
SID1873,27,547,3599.03,0
SID1874,8,599,4651.52,1
SID1875,46,354,2642.66,0
SID1876,25,441,1301.93,1
SID1877,17,347,273.61,0
SID1878,29,111,3633.16,1
SID1879,8,503,615.3,0
SID1880,15,497,1520.85,0
SID1881,27,454,2667.03,0
SID1882,46,233,2826.44,0
SID1883,7,416,3006.91,0
SID1884,3,127,839.61,1
SID1885,29,374,1904.89,0
SID1886,44,237,3089.8,0
SID1887,24,543,4849.4,0
SID1888,3,195,3640.88,1
SID1889,20,51,4613.79,1
SID1890,46,183,3813.44,0
SID1891,15,468,2962.67,0
SID1892,25,324,968.2,0
SID1893,30,248,3336.76,0
SID1894,14,524,3120.66,0
SID1895,7,259,3016.32,1
SID1896,17,49,2454.03,1
SID1897,44,582,2648.0,1
SID1898,20,177,1678.87,0
SID1899,36,137,2601.37,0
SID1900,9,432,995.8,0
SID1901,38,512,4027.82,0
SID1902,48,396,937.03,0
SID1903,22,443,433.98,0
SID1904,2,338,2186.87,1
SID1905,24,163,3294.95,0
SID1906,8,312,2194.21,1
SID1907,11,102,1391.0,1
SID1908,13,510,2795.27,0
SID1909,17,381,1741.54,0
SID1910,8,589,4665.01,1
SID1911,21,355,4614.0,0
SID1912,18,472,2516.84,0
SID1913,30,129,1646.14,0
SID1914,18,88,3688.29,1
SID1915,46,537,193.2,0
SID1916,47,287,2379.1,1
SID1917,31,442,1688.25,0
SID1918,38,481,4603.47,0
SID1919,32,94,69.9,0
SID1920,11,183,2768.55,1
SID1921,45,295,3705.91,0
SID1922,25,108,2430.24,0
SID1923,33,344,436.16,1
SID1924,38,589,4862.58,0
SID1925,41,277,2594.87,0
SID1926,8,443,3074.79,0
SID1927,11,54,1190.68,1
SID1928,22,313,2422.66,0
SID1929,24,478,2151.46,0
SID1930,41,330,383.73,0
SID1931,17,97,539.74,0
SID1932,12,36,4188.99,1
SID1933,46,166,1206.7,0
SID1934,32,193,982.84,0
SID1935,15,112,2529.51,0
SID1936,16,449,3846.05,0
SID1937,22,102,319.11,0
SID1938,28,266,2888.27,0
SID1939,20,75,604.86,0
SID1940,33,291,191.94,0
SID1941,10,205,273.19,0
SID1942,40,195,4172.48,0
SID1943,32,399,598.68,0
SID1944,33,83,235.31,0
SID1945,2,448,2195.12,1
SID1946,33,536,4221.53,0
SID1947,33,370,1319.42,1
SID1948,41,156,2114.35,0
SID1949,13,438,209.21,0
SID1950,30,396,2250.9,1
SID1951,33,300,2892.29,0
SID1952,13,408,2858.83,0
SID1953,26,102,1668.81,0
SID1954,22,277,1584.51,0
SID1955,39,72,542.05,1
SID1956,2,406,1840.32,0
SID1957,38,70,506.48,0
SID1958,39,199,3835.31,0
SID1959,26,241,4831.71,0
SID1960,46,522,4850.67,0
SID1961,15,68,4326.7,1
SID1962,34,398,3007.95,0
SID1963,42,180,3507.32,0
SID1964,44,140,1433.18,0
SID1965,49,509,3157.54,0
SID1966,40,465,2283.69,0
SID1967,11,76,2415.27,0
SID1968,3,395,3791.31,1
SID1969,6,98,1416.77,1
SID1970,9,328,1597.02,0
SID1971,6,325,4623.96,1
SID1972,9,232,290.56,0
SID1973,39,90,2433.32,0
SID1974,31,343,4564.88,0
SID1975,32,190,3055.71,0
SID1976,41,360,2736.57,1
SID1977,12,557,1256.22,0
SID1978,8,367,1722.94,0
SID1979,8,333,4261.72,1
SID1980,28,532,2800.5,0
SID1981,20,367,2578.56,0
SID1982,47,579,506.9,0
SID1983,7,304,89.98,0
SID1984,11,193,4818.79,1
SID1985,20,472,1891.16,0
SID1986,16,348,3020.03,0
SID1987,4,533,407.78,0
SID1988,6,416,3418.74,1
SID1989,22,523,4663.51,0
SID1990,26,519,2882.57,0
SID1991,3,102,639.32,1
SID1992,41,538,2912.79,0
SID1993,42,419,3834.07,0
SID1994,14,324,2038.02,0
SID1995,11,398,4400.39,0
SID1996,18,578,3246.93,0
SID1997,12,597,4497.25,0
SID1998,23,216,3121.29,0
SID1999,12,474,665.13,0
SID2000,13,599,1555.36,0
