session_id,pages_visited,time_on_site,cart_value,abandoned
SID1928,7,249,357.88,1
SID1929,10,471,199.49,0
SID1930,7,430,133.06,0
SID1931,7,429,176.86,0
SID1932,8,519,398.12,1
SID1933,1,514,314.48,1
SID1934,10,499,469.13,1
SID1935,10,474,341.45,1
SID1936,8,298,287.24,1
SID1937,4,296,307.05,1
SID1938,4,83,471.47,1
SID1939,4,557,395.16,1
SID1940,6,549,16.9,0
SID1941,7,88,269.4,1
SID1942,6,69,345.73,1
SID1943,1,266,375.61,1
SID1944,8,415,110.51,0
SID1945,10,329,434.25,0
SID1946,7,424,478.14,1
SID1947,6,236,122.17,0
SID1948,6,365,441.89,0
SID1949,5,543,53.0,0
SID1950,6,207,32.57,0
SID1951,9,425,68.97,0
SID1952,10,400,33.58,0
SID1953,9,347,423.28,1
SID1954,10,398,34.23,0
SID1955,8,413,139.47,0
SID1956,10,91,56.36,0
SID1957,9,534,151.23,0
SID1958,10,268,49.83,0
SID1959,8,224,335.66,1
SID1960,8,251,71.0,0
SID1961,1,90,426.66,1
SID1962,10,158,409.51,1
SID1963,5,185,11.76,0
SID1964,4,407,448.38,1
SID1965,2,466,19.33,0
SID1966,8,236,123.62,0
SID1967,3,417,21.03,0
SID1968,4,509,171.24,0
SID1969,7,369,259.36,0
SID1970,10,369,399.34,1
SID1971,9,233,172.3,1
SID1972,2,190,354.22,1
SID1973,3,569,97.81,0
SID1974,4,421,376.55,1
SID1975,10,563,121.82,0
SID1976,1,99,76.05,0
SID1977,7,434,96.78,0
SID1978,2,546,95.12,0
SID1979,5,149,258.87,1
SID1980,1,246,423.17,1
SID1981,3,85,44.4,1
SID1982,2,395,354.94,1
SID1983,1,533,328.9,1
SID1984,7,484,436.9,1
SID1985,5,133,125.85,1
SID1986,1,106,227.8,1
SID1987,6,259,463.28,1
SID1988,5,287,331.7,1
SID1989,3,293,197.44,1
SID1990,7,360,70.05,0
SID1991,10,211,134.93,1
SID1992,9,579,292.7,0
SID1993,9,56,360.49,1
SID1994,9,305,66.59,0
SID1995,2,328,301.8,1
SID1996,3,120,277.42,1
SID1997,7,509,259.41,0
SID1998,5,487,346.61,1
SID1999,2,480,419.54,1
SID2000,3,394,164.88,0
