session_id,pages_visited,time_on_site,cart_value,abandoned
SID1830,8,268,663.98,0
SID1831,1,234,3989.0,1
SID1832,8,589,2544.66,0
SID1833,9,462,3754.15,1
SID1834,4,274,1560.47,0
SID1835,1,346,2577.3,0
SID1836,1,324,4285.61,1
SID1837,3,311,2339.72,1
SID1838,5,46,1805.0,1
SID1839,5,100,2685.42,0
SID1840,9,298,3589.64,1
SID1841,10,354,2223.38,0
SID1842,2,334,4695.0,1
SID1843,2,480,1481.78,0
SID1844,6,36,2382.56,1
SID1845,9,343,3787.07,1
SID1846,1,132,3448.71,1
SID1847,9,222,4319.57,1
SID1848,9,558,4984.08,1
SID1849,9,200,2140.02,0
SID1850,5,566,564.64,0
SID1851,9,280,161.78,0
SID1852,4,416,3637.12,1
SID1853,2,236,4371.33,1
SID1854,6,570,1111.36,0
SID1855,4,445,800.66,0
SID1856,6,409,320.4,0
SID1857,3,173,4115.29,1
SID1858,6,54,1563.8,1
SID1859,2,102,2014.47,0
SID1860,2,122,2518.72,0
SID1861,9,534,4198.87,1
SID1862,7,365,3257.66,1
SID1863,3,454,3079.17,1
SID1864,1,528,886.6,0
SID1865,8,393,2570.82,0
SID1866,6,228,3579.75,1
SID1867,7,442,4866.57,0
SID1868,9,368,1015.02,1
SID1869,5,458,57.62,0
SID1870,1,168,385.75,0
SID1871,10,571,1885.5,0
SID1872,7,86,4104.52,1
SID1873,5,261,45.64,0
SID1874,3,464,2289.09,1
SID1875,9,413,1652.86,0
SID1876,1,589,271.88,0
SID1877,1,223,2256.68,1
SID1878,1,563,1281.2,1
SID1879,3,547,1765.91,0
SID1880,6,214,3531.02,1
SID1881,10,321,2612.54,0
SID1882,3,364,631.99,0
SID1883,8,145,4807.46,1
SID1884,10,78,3183.19,1
SID1885,2,111,3831.68,1
SID1886,9,362,405.27,1
SID1887,3,586,244.82,0
SID1888,5,364,107.05,0
SID1889,10,561,952.08,0
SID1890,8,250,2077.9,0
SID1891,2,352,4679.77,1
SID1892,6,32,2290.73,1
SID1893,5,235,1458.37,0
SID1894,10,69,2814.06,1
SID1895,9,88,568.55,0
SID1896,5,536,3051.43,1
SID1897,2,151,2846.48,1
SID1898,5,508,3962.05,0
SID1899,4,125,4933.57,1
SID1900,7,443,1261.86,0
SID1901,6,264,2553.19,0
SID1902,2,91,4545.24,1
SID1903,5,285,3928.1,1
SID1904,7,590,2442.16,0
SID1905,7,377,4727.4,1
SID1906,5,153,295.61,0
SID1907,9,511,4655.68,0
SID1908,4,346,262.03,0
SID1909,3,533,2741.05,0
SID1910,4,77,4453.3,1
SID1911,5,438,1320.98,0
SID1912,6,165,2366.52,0
SID1913,3,230,1628.4,1
SID1914,2,279,4761.2,1
SID1915,4,343,4119.99,1
SID1916,5,397,3547.92,1
SID1917,4,458,2942.26,0
SID1918,3,509,4104.75,1
SID1919,8,343,1967.41,0
SID1920,10,529,2243.28,0
SID1921,4,384,3652.71,1
SID1922,2,514,1795.2,0
SID1923,2,240,328.87,0
SID1924,1,73,380.93,1
SID1925,4,570,585.66,0
SID1926,10,121,4349.71,0
SID1927,9,294,2366.41,0
SID1928,7,249,3567.28,1
SID1929,10,471,1970.62,0
SID1930,7,430,1300.97,0
SID1931,7,429,1742.49,0
SID1932,8,519,3972.97,1
SID1933,1,514,3129.83,1
SID1934,10,499,4688.82,1
SID1935,10,474,3401.73,1
SID1936,8,298,2855.21,0
SID1937,4,296,3054.88,1
SID1938,4,83,4712.43,1
SID1939,4,557,3943.12,1
SID1940,6,549,129.97,0
SID1941,7,88,2675.36,1
SID1942,6,69,3444.81,1
SID1943,1,266,3746.01,1
SID1944,8,415,1073.58,0
SID1945,10,329,4337.21,0
SID1946,7,424,4779.66,1
SID1947,6,236,1191.21,0
SID1948,6,365,4414.25,0
SID1949,5,543,493.92,0
SID1950,6,207,287.98,0
SID1951,9,425,654.83,0
SID1952,10,400,298.13,0
SID1953,9,347,4226.61,1
SID1954,10,398,304.66,0
SID1955,8,413,1365.6,0
SID1956,10,91,527.74,0
SID1957,9,534,1484.16,0
SID1958,10,268,461.89,0
SID1959,8,224,3343.34,1
SID1960,8,251,675.3,0
SID1961,1,90,4260.71,1
SID1962,10,158,4087.78,1
SID1963,5,185,78.17,0
SID1964,4,407,4479.67,1
SID1965,2,466,154.43,0
SID1966,8,236,1205.83,0
SID1967,3,417,171.62,0
SID1968,4,509,1685.86,0
SID1969,7,369,2574.19,0
SID1970,10,369,3985.26,1
SID1971,9,233,1696.53,0
SID1972,2,190,3530.4,1
SID1973,3,569,945.65,0
SID1974,4,421,3755.49,1
SID1975,10,563,1187.62,0
SID1976,1,99,726.29,1
SID1977,7,434,935.19,0
SID1978,2,546,918.5,0
SID1979,5,149,2569.19,1
SID1980,1,246,4225.54,1
SID1981,3,85,407.23,1
SID1982,2,395,3537.71,1
SID1983,1,533,3275.19,1
SID1984,7,484,4363.87,1
SID1985,5,133,1228.3,1
SID1986,1,106,2256.05,1
SID1987,6,259,4629.88,1
SID1988,5,287,3303.37,1
SID1989,3,293,1949.95,1
SID1990,7,360,665.75,0
SID1991,10,211,1319.8,1
SID1992,9,579,2910.27,0
SID1993,9,56,3593.66,1
SID1994,9,305,630.87,0
SID1995,2,328,3001.99,1
SID1996,3,120,2756.25,1
SID1997,7,509,2574.64,0
SID1998,5,487,3453.71,1
SID1999,2,480,4188.87,1
SID2000,3,394,1621.72,0
